dataset_stem,n_train,eps,method,route,precompute_mode,top_q,iterations,cg_iters,n_matvec,cg_n_matvec,n_precond,time_precompute,time_eigenspace,time_precond_build,time_solve,time_predict,time_total,rmse_train,rmse_test,cg_relres,status
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,plain_cg,cg_baseline,original/default,,3603.0,3603,3604,3604,,0.1282999110003402,,,3.889559367999937,0.0553572500002701,4.017859779999981,0.0285095059851206,0.0286471673026947,9.535120602626868e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,1514.0,1514,1515,1515,1514.0,0.0835162140001557,0.1660682340002495,0.0002835719997165,2.250886396000169,0.055332559999897,2.500754416000291,0.0284785188138777,0.0286162956101595,8.546302201397898e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,865.0,865,866,866,865.0,0.0846518240000477,0.3042035120001856,0.0003095009997196,1.296408050000082,0.0534470870002223,1.6855728870000348,0.0284789018457652,0.0286166519630284,9.34769656579716e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,eigenpro_pcg_q135,eigenpro_baseline,c1,135.0,606.0,606,607,607,606.0,0.0845376199999918,0.4454811810001047,0.0002936649998446,0.9250885890000972,0.053393134000089,1.4554010550000385,0.0284787915434112,0.0286165596382627,8.687922371554971e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,445.0,445,446,446,445.0,0.0731695240001499,0.5861596830000053,0.0003213599998161,0.6999957410002935,0.0533376569997017,1.359646308000265,0.0284792473689067,0.0286169625130086,9.95906401492466e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,1e-05,plain_cg,cg_baseline,original/default,,8470.0,8470,8471,8471,,0.9980987330000062,,,9.273845033999804,0.5103070600002866,10.271944189999886,0.0276495782480627,0.0276224732106868,9.744380796275874e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,3540.0,3540,3541,3541,3540.0,0.522959296999943,0.1630085400001917,0.0002992660001837,5.228853748999882,0.516090942000119,5.9151208520002,0.0276439754104298,0.02761688771353,9.519322527022664e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,1993.0,1993,1994,1994,1993.0,0.5230545729996265,0.3057386150003367,0.0002944200000456,2.9735583969995787,0.5305542140004036,3.802646004999588,0.0276450173129514,0.0276179252156885,9.44511205645194e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,1e-05,eigenpro_pcg_q135,eigenpro_baseline,c1,135.0,1344.0,1344,1345,1345,1344.0,0.5230419969998366,0.4467500239998117,0.0002955090003524,2.061225543999626,0.5128623479999987,3.031313073999627,0.0276458624465848,0.0276187870833291,9.381833534872292e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,1008.0,1008,1009,1009,1008.0,0.5229809799998293,0.5883573609999075,0.0003236370002923,1.577747048999754,0.5187467890000335,2.6894090269997832,0.0276461619921675,0.0276190698881984,9.662705358310585e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,plain_cg,cg_baseline,original/default,,5383.0,5383,5384,5384,,0.3254467980000299,,,5.769528154999989,0.1593681519998426,6.094975507000072,0.0278932471040006,0.0278740626710887,9.450897470895232e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,2342.0,2342,2343,2343,2342.0,0.1752399050001258,0.1614792459999989,0.0002847959999598,3.379096398999991,0.1593579149998731,3.716100346000076,0.0278774411683663,0.0278583599814585,9.84219434980352e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,1333.0,1333,1334,1334,1333.0,0.174483237000004,0.2998456740001529,0.0003066269996452,1.9632762260002887,0.1594008299998677,2.437911764000092,0.0278779544153617,0.0278589160966443,8.594928768213456e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,eigenpro_pcg_q135,eigenpro_baseline,c1,135.0,887.0,887,888,888,887.0,0.1750775989999056,0.4402431879998403,0.0003103340000052,1.332156542000121,0.1532772840000689,1.947787662999872,0.0278787783045034,0.0278597303989305,9.926058044452856e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,666.0,666,667,667,666.0,0.1872422540000116,0.5863143589999709,0.0003163480000694,1.029800694000187,0.1542145809999056,1.8036736550002388,0.0278789615310055,0.0278598798458357,9.498194170279976e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,plain_cg,cg_baseline,original/default,,14155.0,14155,14156,14156,,3.3976394630001323,,,15.321805177999977,1.6863203689999864,18.71944533500005,0.1106086524553055,0.1106159452600957,8.304012555270231e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,3131.0,3131,3132,3132,3131.0,1.5478584990000854,0.1687531979998766,0.0003155050001169,4.663018313000066,1.6798032949998287,6.379945515000145,0.1105826477977531,0.1105896983549744,9.353681464182513e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,1400.0,1400,1401,1401,1400.0,1.545112890999917,0.3071373190000486,0.0003122050000001,2.090283627999952,1.6799597849999373,3.9428460429999177,0.1105853300152383,0.1105923713649943,9.636156741905226e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,eigenpro_pcg_q135,eigenpro_baseline,c1,135.0,880.0,880,881,881,880.0,1.5462025560000257,0.4541075610000007,0.0003080490000684,1.343470362000062,1.6798006120000082,3.3440885280001567,0.1105871299790371,0.1105942088661467,9.609991291067496e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,617.0,617,618,618,617.0,1.545934602999978,0.5851437779999742,0.0003219029999854,0.9575209409999844,1.6739562610000576,3.088921224999922,0.1105878518684446,0.1105949316230103,9.602838988439556e-07,ok
synthetic_true_func_2d_n10000000,10000000,1e-05,plain_cg,cg_baseline,original/default,,1123.0,1123,1124,1124,,0.1297442900001897,,,1.2207268619999925,0.0532225269998889,1.3504717520002032,0.0199959930209036,0.0005581370422104,9.576162405039317e-07,ok
synthetic_true_func_2d_n10000000,10000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,527.0,527,528,528,527.0,0.075523505999854,0.1638846740002009,0.0002905449998706,0.7643040010000277,0.0529836450000402,1.004002725999953,0.0199959737611253,0.000561827508574,9.6888350668146e-07,ok
synthetic_true_func_2d_n10000000,10000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,268.0,268,269,269,268.0,0.0729103000001032,0.3081947719999789,0.0003185499999744,0.4021470879999924,0.0534033599999475,0.7835707100000491,0.0199961719838654,0.0005603440506263,9.443379332114912e-07,ok
synthetic_true_func_2d_n10000000,10000000,1e-05,eigenpro_pcg_q135,eigenpro_baseline,c1,135.0,186.0,186,187,187,186.0,0.0728424330000052,0.4456839040001341,0.0003033069999673,0.28321665999988,0.0531673909999881,0.8020463039999868,0.0199961750219555,0.0005603557136048,9.688114421114483e-07,ok
synthetic_true_func_2d_n10000000,10000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,138.0,138,139,139,138.0,0.0727552799999102,0.5857163180000953,0.0002971559999878,0.216483473999915,0.0533119439999154,0.8752522279999084,0.0199961924335908,0.0005596568468433,9.655340824739629e-07,ok
synthetic_true_func_2d_n100000000,100000000,1e-05,plain_cg,cg_baseline,original/default,,712.0,712,713,713,,1.195274525999821,,,0.7785660350000398,0.512657384999784,1.97384295400002,0.0199977310044104,0.000181702895284,9.211684368387058e-07,ok
synthetic_true_func_2d_n100000000,100000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,387.0,387,388,388,387.0,0.5271251399999528,0.163381518000051,0.0002836630001183,0.5727299129998755,0.5116336799999317,1.2635202339999978,0.0199976762568247,0.0001905904609957,8.262214982763544e-07,ok
synthetic_true_func_2d_n100000000,100000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,211.0,211,212,212,211.0,0.5247034340000027,0.3099757959998896,0.0002836159999333,0.3163911010001357,0.5117676249999477,1.1513539469999614,0.0199977094591744,0.0001873151981064,8.529596326418403e-07,ok
synthetic_true_func_2d_n100000000,100000000,1e-05,eigenpro_pcg_q135,eigenpro_baseline,c1,135.0,128.0,128,129,129,128.0,0.5246429659998739,0.4477370060001249,0.0003218469998955,0.1961063400001421,0.5117616699999417,1.1688081590000363,0.0199977803098646,0.0001786732896783,9.60217155089224e-07,ok
synthetic_true_func_2d_n100000000,100000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,87.0,87,88,88,87.0,0.524541040000031,0.6098040599999877,0.0003032149998034,0.1377016230001118,0.5113870269999552,1.272349937999934,0.0199978376108443,0.0001748940838974,9.898427681809484e-07,ok
synthetic_true_func_2d_n30000000,30000000,1e-05,plain_cg,cg_baseline,original/default,,969.0,969,970,970,,0.3209404629999426,,,1.0471497030000592,0.154624990000002,1.3680906540000706,0.020000798177243,0.0003383770928579,9.679242212432682e-07,ok
synthetic_true_func_2d_n30000000,30000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,458.0,458,459,459,458.0,0.1760442620000049,0.166432450000002,0.000309948999984,0.6733433980000427,0.154881449999948,1.0161300590000335,0.020000798312869,0.0003430873969229,8.786879533676887e-07,ok
synthetic_true_func_2d_n30000000,30000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,233.0,233,234,234,233.0,0.1735331089998908,0.3059950520000711,0.0002893599998969,0.3490574249999554,0.1546094130001165,0.8288749459998144,0.0200009290364085,0.0003366270211151,9.640947437644429e-07,ok
synthetic_true_func_2d_n30000000,30000000,1e-05,eigenpro_pcg_q135,eigenpro_baseline,c1,135.0,162.0,162,163,163,162.0,0.1737112420000812,0.4486603919999652,0.0003011629999036,0.2463911780000671,0.1550270289999389,0.8690639750000173,0.0200009333763544,0.0003361332189517,9.222602759940386e-07,ok
synthetic_true_func_2d_n30000000,30000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,121.0,121,122,122,121.0,0.1735252210000908,0.6117486159998862,0.0003108360001533,0.1960586689999672,0.1556483599999865,0.9816433420000976,0.0200009328080832,0.0003361073066484,9.793761670805771e-07,ok
synthetic_true_func_2d_n300000000,300000000,1e-05,plain_cg,cg_baseline,original/default,,673.0,673,674,674,,4.625890832999971,,,2.5278848440000274,1.5261409729999968,7.153777769000044,0.0200001319580941,0.0001144684043691,9.315716530593234e-07,ok
synthetic_true_func_2d_n300000000,300000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,315.0,315,316,316,315.0,3.620903179000038,1.88048103899996,0.4498285240000541,0.4714906699999801,1.5200568879999992,6.422703412000033,0.0200001418856303,0.000115804186663,9.546373374362016e-07,ok
synthetic_true_func_2d_n300000000,300000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,160.0,160,161,161,160.0,1.523409159000039,0.3234411739999814,0.0003137689999448,0.2368246730000009,1.5329760830001078,2.083988774999966,0.0200001958694307,0.0001188525711739,9.96571999234869e-07,ok
synthetic_true_func_2d_n300000000,300000000,1e-05,eigenpro_pcg_q135,eigenpro_baseline,c1,135.0,114.0,114,115,115,114.0,1.5229860009999356,0.454119559999981,0.000296703999993,0.1747150420001162,1.532238019000033,2.152117307000026,0.0200001873259697,0.000118185573412,9.270668625408668e-07,ok
synthetic_true_func_2d_n300000000,300000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,74.0,74,75,75,74.0,1.5238453099998424,0.5869818030000715,0.0003064830000312,0.1169921870000507,1.5352586510000492,2.228125782999996,0.0200002487975808,0.0001195351404357,9.769332507244722e-07,ok
