dataset_stem,n_train,eps,method,route,precompute_mode,top_q,iterations,cg_iters,n_matvec,cg_n_matvec,n_precond,time_precompute,time_eigenspace,time_precond_build,time_solve,time_predict,time_total,rmse_train,rmse_test,cg_relres,status
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,plain_cg,cg_baseline,original/default,,1953.0,1953.0,1954.0,1954.0,,0.0201237240000864,,,2.106432883000025,0.0092112199999974,2.1265572140000586,0.0351713182480064,0.0357787167852369,8.998936584637055e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,plain_cg,cg_baseline,original/default,,1693.0,1693.0,1694.0,1694.0,,0.0191716330000417,,,1.803835620999962,0.0091689659998337,1.823007926000173,0.1489404127048939,0.1495681185701798,9.488137607832552e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q64,eigenpro_baseline,c1,64.0,655.0,655.0,656.0,656.0,655.0,0.0226693510001041,0.2224996029999602,0.0002944499999557,0.951520925000068,0.0084556360000078,1.196984329000088,0.0349148334187591,0.0355266172902561,9.788271025840949e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q64,eigenpro_baseline,c1,64.0,406.0,406.0,407.0,407.0,406.0,0.0190111259998957,0.2195434670002214,0.0002891699996325,0.5808032290001393,0.0090713790000336,0.819646991999889,0.1488842536172231,0.1495132885032261,7.512525353824126e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q128,eigenpro_baseline,c1,128.0,359.0,359.0,360.0,360.0,359.0,0.0198809840001104,0.4171840709998378,0.000296070000104,0.5337252199999512,0.0083751390000088,0.9710863450000032,0.0349148345006218,0.0355266161772645,8.253648553253618e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q128,eigenpro_baseline,c1,128.0,102.0,102.0,103.0,103.0,102.0,0.018992824000179,0.4081163189998733,0.0002882339999814,0.1495273280002038,0.0092289799999889,0.5769247050002377,0.1488842553391513,0.1495132636652887,8.526813560905272e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q192,eigenpro_baseline,c1,192.0,239.0,239.0,240.0,240.0,239.0,0.0198612039998806,0.610998575000167,0.0003226869998798,0.371121156000072,0.0084804349999103,1.0023036219999997,0.0349148353066537,0.035526625592874,9.595118315381341e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q192,eigenpro_baseline,c1,192.0,26.0,26.0,27.0,27.0,26.0,0.0184709079999265,0.6080709630000456,0.0003009629999723,0.037960896000186,0.0089866149996851,0.6648037300001306,0.1488842627552461,0.1495132984485141,8.326771156593544e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q256,eigenpro_baseline,c1,256.0,173.0,173.0,174.0,174.0,173.0,0.019929884000021,0.8381554910001796,0.0003207129998372,0.2795673650000481,0.0085176929999306,1.137973453000086,0.0349148369426263,0.0355266347268249,9.55899529092679e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q256,eigenpro_baseline,c1,256.0,6.0,6.0,7.0,7.0,6.0,0.0191126759996222,0.8041226110003663,0.0003234689997952,0.0097593440000309,0.0091627560000233,0.8333180999998149,0.1488841507770263,0.1495131517022347,8.5910132278212e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q320,eigenpro_baseline,c1,320.0,133.0,133.0,134.0,134.0,133.0,0.0202294480000091,1.0708163810002134,0.0003056909999941,0.2225558899999669,0.0084669379998558,1.3139074100001835,0.0349148377746169,0.0355266467978342,9.876068444413157e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q320,eigenpro_baseline,c1,320.0,5.0,5.0,6.0,6.0,5.0,0.0190980350002973,0.985051647999626,0.0003297850003036,0.0082451759999457,0.0092792979999103,1.0127246440001727,0.1488843131903235,0.1495133339090076,6.137175605170616e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,plain_cg,cg_baseline,original/default,,5060.0,5060.0,5061.0,5061.0,,0.1248140110001259,,,5.510906788000057,0.0559422169999379,5.635721500000045,0.028508693333075,0.0286463350155496,9.515686831801527e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,plain_cg,cg_baseline,original/default,,4210.0,4210.0,4211.0,4211.0,,0.1314691600000515,,,4.462899174000086,0.0548424980001982,4.594368983000095,0.1371596097230444,0.1372443440818899,9.02627316914747e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,eigenpro_pcg_q64,eigenpro_baseline,c1,64.0,1714.0,1714.0,1715.0,1715.0,1714.0,0.0859532819999913,0.2229982929998186,0.0003320780001558,2.5769156549999934,0.0560864479998599,2.8861993079999597,0.0284772938220756,0.0286150289438528,9.994832750043221e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,eigenpro_pcg_q64,eigenpro_baseline,c1,64.0,985.0,985.0,986.0,986.0,985.0,0.0729091230000449,0.2185526759999447,0.000283859999854,1.39826911199998,0.053740805000416,1.6900147709998237,0.1370908645250629,0.1371764858962927,8.630873699882517e-08,ok
