M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_residual_max,eig_residual_median,eps,exact_apply_mode,gamma,has_nufft,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,version
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,2.2207044852348162e-15,8.641531485626305e-16,160,98,98,,98,32,361,864,185344,26909.874127878273,269098.7412787827,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,boxeig,2304,2305,6.363613773284295e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA L4,cheap,32,0,32,32,0,0,2,1225,2.2207044852348162e-15,8.641531485626305e-16,1e-05,boxeig,2999999.999993954,True,nan,0,0,,nan,0,0,0,0,False,2304.0,SE,0.1,1.5,1.0,21904,20000,btab_boxeig_topk_256_q32,35,2305,2304,750000,3000000,cufinufft,binned_c1,50,2304,6.363613773284295e-08,pcg,converged,2304,True,0.1,0,419.89683820751753,0.14313819433273628,0.14318119114453262,0,0.1,boxeig,ok,0.0006353697969624948,1.4645273819985505,0.0004174383081591139,0.9617778619985984,13699.959337897362,864,269098.7412787827,0.0004723040000271794,4.470401388973539e-05,0.10299804800195034,3.610863758692536e-05,0.08319430100027603,0.00024284100260462004,0.5595056700010446,0.34046019399988836,0.0,0.0,0.2522409329999391,0.0,5.4774968748332815e-05,0.1262015279961588,0.08821926099994926,0.013720678999902702,0.02803631699998732,0.3413829669999586,0.029693730999952095,4.163076814000078,0.0,4.1911131310000656,4.204833809999968,1e-07,v7_btab_boxeig
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,9.712304943402487e-15,1.0132452375864123e-15,320,162,162,,162,64,361,864,370688,4523.569805061246,45235.69805061246,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,boxeig,1120,1121,8.858947918320902e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA L4,cheap,64,0,64,64,0,0,2,1225,9.712304943402487e-15,1.0132452375864123e-15,1e-05,boxeig,2999999.999993954,True,nan,0,0,,nan,0,0,0,0,False,1120.0,SE,0.1,1.5,1.0,21904,20000,btab_boxeig_topk_256_q64,35,1121,1120,750000,3000000,cufinufft,binned_c1,50,1120,8.858947918320902e-08,pcg,converged,1120,True,0.1,0,419.89683820751753,0.14313815424593013,0.14318115078527804,0,0.1,boxeig,ok,0.0006334746431749822,0.710125074999155,0.00041752071428778745,0.46762320000232194,13699.959337897362,864,45235.69805061246,0.00047691400004623574,4.482879643085929e-05,0.050208252002562404,3.623819821427787e-05,0.04058678199999122,0.00024218617589083025,0.2712485169977299,0.13176543999986734,0.0,0.0,0.0010918099999344122,0.0,5.468187768024839e-05,0.0612437030018782,0.13067362999993293,0.026422209999964252,0.028000227000006817,0.1326707279999937,0.02970586899994032,1.9909981980000566,0.0,2.0189984250000634,2.0454206350000277,1e-07,v7_btab_boxeig
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,3.069769980563013e-13,4.0980347663513305e-15,640,290,290,,290,128,361,864,741376,185.69441671859607,1856.9441671859606,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,boxeig,338,339,8.755435192306339e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA L4,cheap,128,0,128,128,0,0,2,1225,3.069769980563013e-13,4.0980347663513305e-15,1e-05,boxeig,2999999.999993953,True,nan,0,0,,nan,0,0,0,0,False,338.0,SE,0.1,1.5,1.0,21904,20000,btab_boxeig_topk_256_q128,35,339,338,750000,3000000,cufinufft,binned_c1,50,338,8.755435192306339e-08,pcg,converged,338,True,0.1,0,419.8968382075174,0.1431380032436898,0.14318099863562916,0,0.1,boxeig,ok,0.0006544667935100695,0.22186424299991359,0.000431897508877338,0.14598135800054024,13699.959337897357,864,1856.9441671859606,0.0005066080000233342,4.640247633009893e-05,0.015684036999573436,3.771380473580334e-05,0.01274726600070153,0.0002492229615373461,0.08423736099962298,0.2715935429999945,0.0,0.0,0.00096364299997731,0.0,5.7328517751831694e-05,0.01937703900011911,0.2706299000000172,0.051121110000053704,0.027526816999966286,0.27258759699998336,0.029709858000046552,0.8517105060000176,0.0,0.8792373229999839,0.9303584330000376,1e-07,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,9.799297089677465e-15,1.0587691947659041e-15,320,162,162,,162,64,625,600,641024,4524.465366013319,45244.65366013319,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,boxeig,894,895,9.521617544968663e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA L4,cheap,64,0,64,64,0,0,2,1225,9.799297089677465e-15,1.0587691947659041e-15,1e-05,boxeig,2999999.999993954,True,nan,0,0,,nan,0,0,0,0,False,894.0,SE,0.1,1.5,1.0,38416,20000,btab_boxeig_topk_512_q64,35,895,894,750000,3000000,cufinufft,binned_c1,50,894,9.521617544968663e-08,pcg,converged,894,True,0.1,0,2.4879414196804945,0.14313805862433954,0.14318105837742948,0,0.1,boxeig,ok,0.0006406868145230564,0.5734146989981355,0.0004242696565999063,0.37929707300031623,74.51296047674012,600,45244.65366013319,0.0005297789999758606,4.534862192235116e-05,0.04054166799858194,3.687195861202964e-05,0.0329635309991545,0.00024688529642173077,0.2207154550010273,0.1909212010000374,0.0,0.0,0.06186335899997175,0.0,5.551554362447506e-05,0.0496308960002807,0.12905784200006565,0.026354763999961506,0.02761960700001964,0.19188656200003607,0.02962001900004907,1.6915674419999505,0.0,1.71918704899997,1.7455418129999316,1e-07,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,1.0967487391262066e-13,4.361631976757437e-15,640,290,290,,290,128,625,600,1282048,193.28723372981003,1932.8723372981,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,boxeig,249,250,8.18266813465997e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA L4,cheap,128,0,128,128,0,0,2,1225,1.0967487391262066e-13,4.361631976757437e-15,1e-05,boxeig,2999999.999993953,True,nan,0,0,,nan,0,0,0,0,False,249.0,SE,0.1,1.5,1.0,38416,20000,btab_boxeig_topk_512_q128,35,250,249,750000,3000000,cufinufft,binned_c1,50,249,8.18266813465997e-08,pcg,converged,249,True,0.1,0,2.487941419680494,0.14313797278392815,0.14318096731775748,0,0.1,boxeig,ok,0.0006653264439937629,0.16633161099844074,0.0004365998192728526,0.1087133549989403,74.51296047674009,600,1932.8723372981,0.0005174590000933676,4.689742972201991e-05,0.011677460000782958,3.761920883806008e-05,0.00936718300067696,0.0002541464377480655,0.06328246299926832,0.23783223299994916,0.0,0.0,0.0009789499999897089,0.0,5.719618072460829e-05,0.014241849000427464,0.23685328299995945,0.051432580000096095,0.027823023999985708,0.23879417200009811,0.029643478000025425,0.6724545850000823,0.0,0.700277609000068,0.7517101890001641,1e-07,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,1.4269664132118912e-11,4.774112412269058e-14,1280,546,546,,546,256,625,600,2564096,0.5804257145790519,5.804257145790519,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,boxeig,23,24,6.159621567872969e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA L4,cheap,256,0,256,256,0,0,2,1225,1.4269664132118912e-11,4.774112412269058e-14,1e-05,boxeig,2999999.9999939525,True,nan,0,0,,nan,0,0,0,0,False,23.0,SE,0.1,1.5,1.0,38416,20000,btab_boxeig_topk_512_q256,35,24,23,750000,3000000,cufinufft,binned_c1,50,23,6.159621567872969e-08,pcg,converged,23,True,0.1,0,2.4879414196804936,0.14313798814146156,0.14318098120841016,0,0.1,boxeig,ok,0.0008778413333298355,0.021068191999916053,0.0005248744347751278,0.01207211199982794,74.51296047674009,600,5.804257145790519,0.0004897130000927064,5.443243478369012e-05,0.0012519460000248728,4.127030434653494e-05,0.0009492169999703037,0.0003120256521677457,0.007176589999858152,1.9137788360000059,0.0,0.0,0.0009806269999899087,0.0,7.008043479325589e-05,0.0016118500002448855,1.912798209000016,0.10534803199993803,0.027803464000044187,1.9147389799999246,0.03029291900008957,1.9660783979999223,0.0,1.9938818619999665,2.0992298939999046,1e-07,v7_btab_boxeig
1225,expanded_box,topk,64,,64,0,"[4, 4]","[9, 9]",81,topk,64,,64,80000,81,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,auto,1101,1102,9.391132038285479e-08,104976,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,999999.9999979654,True,nan,0,50,diag,0.001,0,0,0,0,False,1101.0,SE,0.1,1.5,1.0,0,20000,btab_auto_topk_64,35,1102,1101,250000,1000000,cufinufft,binned_c1,50,1101,9.391132038285479e-08,pcg,converged,1101,True,0.1,0,36897.95340241619,0.14951335845616237,0.14888433023614897,0,0.1,exact,ok,0.0006251433557186093,0.6889079780019074,0.00038496771026219856,0.4238494489986806,1551393.5975681008,1144,,0.00039814199999455013,4.4251016348639714e-05,0.048720368999852326,3.813024704992349e-05,0.04198140200196576,0.00020792347956374548,0.22892375099968376,0.0014648449999867807,0.0007739220000075875,-0.0014648449999867807,0.0,0.0004717310000614816,5.4191224341397845e-05,0.05966453799987903,,0.00010631999998622632,0.01847701099995902,0.002699948999975277,0.012658062999889808,1.7768237940000517,0.00021919199991771166,1.7953008050000108,1.795407124999997,1e-07,v6_btab
1225,expanded_box,topk,128,,128,0,"[6, 6]","[13, 13]",169,topk,128,,128,80000,169,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,auto,531,532,9.234532877712668e-08,456976,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,999999.9999979654,True,nan,0,50,diag,0.001,0,0,0,0,False,531.0,SE,0.1,1.5,1.0,0,20000,btab_auto_topk_128,35,532,531,250000,1000000,cufinufft,binned_c1,50,531,9.234532877712668e-08,pcg,converged,531,True,0.1,0,6198.5253403715615,0.14951328555311688,0.148884264870468,0,0.1,exact,ok,0.0006213043383467321,0.33053390800046145,0.0004003578851242003,0.21259003700095036,232202.8553024684,1056,,0.000454504000003908,4.377395668731781e-05,0.023243971000965757,3.820958191954046e-05,0.020289287999275984,0.00022507532014986182,0.11951499499957663,0.00239416900001288,0.0012362389999225343,-0.00239416900001288,0.0,0.0009462850000545586,5.337874011346772e-05,0.02834411100025136,,8.72410000738455e-05,0.01839750900001036,0.003609408999977859,0.012377562999972724,0.8608911430000035,0.00021164500003578723,0.8792886520000138,0.8793758930000877,1e-07,v6_btab
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,auto,110,111,6.284427431270059e-08,2085136,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,999999.9999979654,True,nan,0,50,diag,0.001,0,0,0,0,False,110.0,SE,0.1,1.5,1.0,0,20000,btab_auto_topk_256,35,111,110,250000,1000000,cufinufft,binned_c1,50,110,6.284427431270059e-08,pcg,converged,110,True,0.1,0,139.9656127358365,0.14951328005852615,0.14888425406113517,0,0.1,exact,ok,0.0006317526756826434,0.07012454700077342,0.00045379561817381644,0.04991751799911981,4566.653112632366,864,,0.0005227850000437684,4.463415454086895e-05,0.004909756999495585,3.938617272958502e-05,0.004332479000254352,0.00027714269999395665,0.030485696999335232,0.005536930000062057,0.0033203320000438907,-0.005536930000062057,0.0,0.001994386999967901,5.2729190913809856e-05,0.005800211000519084,,0.00010159799990105967,0.01800291099993956,0.006875596999975642,0.012196332000030452,0.19363399899998512,0.00022221100005026528,0.21163690999992468,0.21173850799982574,1e-07,v6_btab
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,auto,18,19,7.630763520770967e-08,6250000,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,999999.9999979654,True,nan,0,50,diag,0.001,0,0,0,0,False,18.0,SE,0.1,1.5,1.0,0,20000,btab_auto_topk_512,35,19,18,250000,1000000,cufinufft,binned_c1,50,18,7.630763520770967e-08,pcg,converged,18,True,0.1,0,0.8293138065601489,0.1495132735042137,0.14888424732628366,0,0.1,exact,ok,0.0006319578947293275,0.012007199999857221,0.0005618041111069437,0.010112473999924987,24.837653492246226,600,,0.00046267899995200423,4.603977777151158e-05,0.0008287159998872085,4.1437500006698734e-05,0.0007458750001205772,0.0003810889999853215,0.006859601999735787,0.01526122400002805,0.00884512300001461,-0.01526122400002805,0.0,0.0061859130000812,5.236433334074617e-05,0.000942558000133431,,7.241900004828494e-05,0.01830800499999441,0.0166826580000361,0.012173347999919315,0.05012789200009138,0.00023018799993224093,0.06843589700008579,0.06850831600013407,1e-07,v6_btab
1225,expanded_box,topk,1024,,1024,0,"[17, 17]","[35, 35]",1225,topk,1024,,1024,80000,1225,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,auto,14,15,4.353195063604315e-08,24010000,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,999999.9999979654,True,nan,0,50,diag,0.001,0,0,0,0,False,14.0,SE,0.1,1.5,1.0,0,20000,btab_auto_topk_1024,35,15,14,250000,1000000,cufinufft,binned_c1,50,14,4.353195063604315e-08,pcg,converged,14,True,0.1,0,0.0,0.14951327675614706,0.14888424983401116,0,0.1,exact,ok,0.0006534452666604314,0.009801678999906471,0.0008204902142746765,0.01148686299984547,0.0,0,,0.0005183870000564639,1.669707142225109e-05,0.00023375899991151528,3.591999999993537e-05,0.0005028799999990952,0.0006751210000207461,0.009451694000290445,0.05810351999991781,0.03830439999990176,-0.05810351999991781,0.0,0.01821588600000723,5.330178573460996e-05,0.0007462250002845394,,2.7153000019097817e-05,0.021713384999998198,0.059459855999989486,0.012535481999975673,0.08976631799998813,0.0015832340000088152,0.11147970299998633,0.11150685600000543,1e-07,v6_btab
1225,expanded_box,topk,64,,64,0,"[4, 4]","[9, 9]",81,topk,64,,64,80000,81,cheap,30,0.01,,cupy,7.859595758927263e-16,6.026153850232445e-16,80,66,66,,66,16,81,1144,20992,22483.35943804781,224833.59438047808,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,boxeig,2251,2252,8.936748356481732e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,16,0,16,16,0,0,2,1225,7.859595758927263e-16,6.026153850232445e-16,1e-05,boxeig,999999.9999979654,True,nan,0,0,,nan,0,0,0,0,False,2251.0,SE,0.1,1.5,1.0,4624,20000,btab_boxeig_topk_64_q16,35,2252,2251,250000,1000000,cufinufft,binned_c1,50,2251,8.936748356481732e-08,pcg,converged,2251,True,0.1,0,36897.95340241619,0.14951333387410898,0.14888431653664533,0,0.1,boxeig,ok,0.0006239824147436182,1.4052083980026282,0.0003989966397142439,0.898141435996763,1551393.5975681008,1144,224833.59438047808,0.00042536499995549093,4.418640915162263e-05,0.09946360700030255,3.579450510846386e-05,0.08057343099915215,0.000226602931141243,0.510083197998938,0.055207168000151796,0.0,0.0,0.0009734350001053826,0.0,5.4141675256438156e-05,0.12187291100224229,0.054233733000046414,0.007251998000015192,0.018406008000056318,0.056085155000005216,0.012943021999944904,3.702507452999953,0.0,3.720913461000009,3.7281654590000244,1e-07,v7_btab_boxeig
1225,expanded_box,topk,64,,64,0,"[4, 4]","[9, 9]",81,topk,64,,64,80000,81,cheap,30,0.01,,cupy,2.6595325153219657e-15,8.073001764085396e-16,160,80,80,,80,32,81,1144,41984,6547.540774004842,65475.40774004842,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,boxeig,1375,1376,8.30936001706997e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,32,0,32,32,0,0,2,1225,2.6595325153219657e-15,8.073001764085396e-16,1e-05,boxeig,999999.9999979654,True,nan,0,0,,nan,0,0,0,0,False,1375.0,SE,0.1,1.5,1.0,4624,20000,btab_boxeig_topk_64_q32,35,1376,1375,250000,1000000,cufinufft,binned_c1,50,1375,8.30936001706997e-08,pcg,converged,1375,True,0.1,0,36897.95340241619,0.1495132298609339,0.1488842157601537,0,0.1,boxeig,ok,0.0006352752957844768,0.87413880699944,0.00040665975272796375,0.5591571600009502,1551393.5975681008,1144,65475.40774004842,0.000471532999995361,4.4666195634239225e-05,0.061416018997078936,3.647560436274943e-05,0.050153955998780475,0.00023166400145601074,0.31853800200201476,0.06915837799999736,0.0,0.0,0.0011851079999587455,0.0,5.496387490992757e-05,0.07557532800115041,0.06797327000003861,0.013582004999989294,0.020106965999957538,0.06998878199999581,0.012976749000017662,2.3401918050000177,0.0,2.360298770999975,2.3738807759999645,1e-07,v7_btab_boxeig
1225,expanded_box,topk,128,,128,0,"[6, 6]","[13, 13]",169,topk,128,,128,80000,169,cheap,30,0.01,,cupy,9.222603635702415e-16,6.732016822770981e-16,80,66,66,,66,16,169,1056,43520,22659.450470891497,226594.50470891496,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,boxeig,1912,1913,9.840210066288357e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,16,0,16,16,0,0,2,1225,9.222603635702415e-16,6.732016822770981e-16,1e-05,boxeig,999999.9999979654,True,nan,0,0,,nan,0,0,0,0,False,1912.0,SE,0.1,1.5,1.0,10000,20000,btab_boxeig_topk_128_q16,35,1913,1912,250000,1000000,cufinufft,binned_c1,50,1912,9.840210066288357e-08,pcg,converged,1912,True,0.1,0,6198.5253403715615,0.14951324571961136,0.1488842157050352,0,0.1,boxeig,ok,0.0006240221996877577,1.1937544680026804,0.0003995658164213779,0.7639698409976745,232202.8553024684,1056,226594.50470891496,0.00044454299995777546,4.4634894875146485e-05,0.08534191900128008,3.5818324790369975e-05,0.06848463699918739,0.00022623007636058358,0.4325519060014358,0.05060614700005317,0.0,0.0,0.0009693990000414487,0.0,5.4328834205444426e-05,0.10387673100080974,0.04963674800001172,0.007144501000084347,0.01880250400006389,0.05140611399997397,0.012500442000032308,3.157252772999982,0.0,3.176055277000046,3.18319977800013,1e-07,v7_btab_boxeig
1225,expanded_box,topk,128,,128,0,"[6, 6]","[13, 13]",169,topk,128,,128,80000,169,cheap,30,0.01,,cupy,1.7656374357936486e-15,9.08591534487273e-16,160,98,98,,98,32,169,1056,87040,8914.881724944671,89148.8172494467,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,boxeig,1418,1419,7.863792403708083e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,32,0,32,32,0,0,2,1225,1.7656374357936486e-15,9.08591534487273e-16,1e-05,boxeig,999999.9999979654,True,nan,0,0,,nan,0,0,0,0,False,1418.0,SE,0.1,1.5,1.0,10000,20000,btab_boxeig_topk_128_q32,35,1419,1418,250000,1000000,cufinufft,binned_c1,50,1418,7.863792403708083e-08,pcg,converged,1418,True,0.1,0,6198.5253403715615,0.1495133019176642,0.14888427909486934,0,0.1,boxeig,ok,0.0006272045687085559,0.8900032829974407,0.0003999565916770107,0.5671384469980012,232202.8553024684,1056,89148.8172494467,0.00046409100002620107,4.441482440190968e-05,0.06298022100190792,3.55330310320322e-05,0.05038583800342167,0.00022744562693742025,0.3225178989972619,0.07535166299999219,0.0,0.0,0.0009682879999672878,0.0,5.391991396359136e-05,0.07645843800037255,0.0743833750000249,0.013420399999972688,0.01848796299998412,0.0762483590000329,0.01264113999991423,2.382281292000016,0.0,2.400769255,2.414189654999973,1e-07,v7_btab_boxeig
1225,expanded_box,topk,128,,128,0,"[6, 6]","[13, 13]",169,topk,128,,128,80000,169,cheap,30,0.01,,cupy,1.256091678145831e-14,1.2018581297988284e-15,320,162,162,,162,64,169,1056,174080,1316.068656800344,13160.686568003439,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,boxeig,704,705,8.321774555421335e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,64,0,64,64,0,0,2,1225,1.256091678145831e-14,1.2018581297988284e-15,1e-05,boxeig,999999.9999979654,True,nan,0,0,,nan,0,0,0,0,False,704.0,SE,0.1,1.5,1.0,10000,20000,btab_boxeig_topk_128_q64,35,705,704,250000,1000000,cufinufft,binned_c1,50,704,8.321774555421335e-08,pcg,converged,704,True,0.1,0,6198.5253403715615,0.14951327613193177,0.14888424480709267,0,0.1,boxeig,ok,0.0006299313304978582,0.44410158800099,0.0004009907926104975,0.28229751799779024,232202.8553024684,1056,13160.686568003439,0.0004606289999173896,4.428618324051311e-05,0.031177473001321232,3.57177869291741e-05,0.02514532199813857,0.0002286874403406681,0.16099595799983035,0.1240085370000088,0.0,0.0,0.000960220000024492,0.0,5.3433703124706646e-05,0.03761732699979348,0.12304831699998431,0.025555123999993157,0.018260701000031077,0.12488674600001559,0.012584901999957765,1.274636462999979,0.0,1.29289716400001,1.3184522880000031,1e-07,v7_btab_boxeig
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,1.3995119496285244e-15,9.02220963724163e-16,160,98,98,,98,32,361,864,185344,8961.542923507148,89615.42923507147,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,boxeig,1454,1455,7.099743843280239e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,32,0,32,32,0,0,2,1225,1.3995119496285244e-15,9.02220963724163e-16,1e-05,boxeig,999999.9999979654,True,nan,0,0,,nan,0,0,0,0,False,1454.0,SE,0.1,1.5,1.0,21904,20000,btab_boxeig_topk_256_q32,35,1455,1454,250000,1000000,cufinufft,binned_c1,50,1454,7.099743843280239e-08,pcg,converged,1454,True,0.1,0,139.9656127358365,0.1495131498543967,0.14888411933933432,0,0.1,boxeig,ok,0.0006240349725100348,0.9079708850021007,0.0004096546155457254,0.5956378110034848,4566.653112632366,864,89615.42923507147,0.0004952060000960046,4.3830312244140766e-05,0.06372927400298067,3.580358803239513e-05,0.05205841699910252,0.00023746907427839049,0.3452800340007798,0.07615807299998778,0.0,0.0,0.0009707140000045911,0.0,5.404160041208259e-05,0.07857648699916808,0.07518735899998319,0.013275660000090284,0.018352961000005052,0.07707020400005149,0.012645999000028496,2.4467413690000512,0.0,2.4650943300000563,2.4783699900001466,1e-07,v7_btab_boxeig
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,8.822248124446929e-15,1.299966172816411e-15,320,162,162,,162,64,361,864,370688,1511.0885762385726,15110.885762385726,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,boxeig,715,716,8.116989891585235e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA L4,cheap,64,0,64,64,0,0,2,1225,8.822248124446929e-15,1.299966172816411e-15,1e-05,boxeig,999999.9999979654,True,nan,0,0,,nan,0,0,0,0,False,715.0,SE,0.1,1.5,1.0,21904,20000,btab_boxeig_topk_256_q64,35,716,715,250000,1000000,cufinufft,binned_c1,50,715,8.116989891585235e-08,pcg,converged,715,True,0.1,0,139.9656127358365,0.14951317619752683,0.14888415135680275,0,0.1,boxeig,ok,0.0006347031648065799,0.4544474660015112,0.00041638843357063037,0.2977177300030007,4566.653112632366,864,15110.885762385726,0.00047241300001132913,4.442883356885661e-05,0.03176661600173247,3.610123496394415e-05,0.025812382999220063,0.00024144271608595016,0.17263154200145436,0.12574913399998877,0.0,0.0,0.0009262290000151552,0.0,5.5596241958056876e-05,0.03975131300001067,0.12482290499997362,0.026065959999982624,0.01846367400003146,0.12668371000006573,0.012587949000021581,1.3145123580000018,0.0,1.3329760320000332,1.3590419920000159,1e-07,v7_btab_boxeig
