dataset_stem,n_train,eps,method,route,precompute_mode,top_q,iterations,cg_iters,n_matvec,cg_n_matvec,n_precond,time_precompute,time_eigenspace,time_precond_build,time_solve,time_predict,time_total,rmse_train,rmse_test,cg_relres,status
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,plain_cg,cg_baseline,original/default,,1990.0,1990.0,1991.0,1991.0,,0.0197358730001724,,,2.147915084999568,0.0088708140001472,2.1676514659998247,0.0351713174170914,0.0357787206960532,8.839338449707647e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,plain_cg,cg_baseline,original/default,,1665.0,1665.0,1666.0,1666.0,,0.0189244049997796,,,1.757680597000217,0.0089020310001615,1.776605353999912,0.1489404133362755,0.149568104949986,9.40031750539931e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q64,eigenpro_baseline,c1,64.0,657.0,657.0,658.0,658.0,657.0,0.0223976779998338,0.2205233680001583,0.0002809779998642,0.95981853100011,0.0082316200000605,1.2030205549999664,0.0349148330339848,0.0355266169624807,9.336040934109175e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q64,eigenpro_baseline,c1,64.0,406.0,406.0,407.0,407.0,406.0,0.0187489059999279,0.2166717899999639,0.0002761169998848,0.5745438740000282,0.0088961260003088,0.8102406869998049,0.1488842536323776,0.1495132884550914,7.749120109033547e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q128,eigenpro_baseline,c1,128.0,359.0,359.0,360.0,360.0,359.0,0.0192631079999046,0.4166287070001999,0.0003049259998988,0.5381400639998901,0.0082024870002896,0.9743368049998936,0.0349148345044326,0.0355266161286019,8.424110405641271e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q128,eigenpro_baseline,c1,128.0,102.0,102.0,103.0,103.0,102.0,0.018865691999963,0.415984705000028,0.0002908900000875,0.1458536840000306,0.0088999170002352,0.5809949710001092,0.1488842553043797,0.1495132637540997,8.249055035571239e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q256,eigenpro_baseline,c1,256.0,173.0,173.0,174.0,174.0,173.0,0.0192698320001909,0.8345231519997469,0.0003280240002823,0.2800187249999908,0.008142289999796,1.134139733000211,0.0349148369486074,0.0355266347433842,9.550948918500852e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q256,eigenpro_baseline,c1,256.0,6.0,6.0,7.0,7.0,6.0,0.0186039409995828,0.7914042350003001,0.0002860939998754,0.0096255389998987,0.0088972820003618,0.8199198089996571,0.1488841507770324,0.1495131517022186,8.591017913700425e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q320,eigenpro_baseline,c1,320.0,133.0,133.0,134.0,134.0,133.0,0.0194009020001431,1.0640960109999469,0.0003068589999202,0.2214658230000168,0.0081836119998115,1.305269595000027,0.0349148377763277,0.0355266468134224,9.871483346033253e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q320,eigenpro_baseline,c1,320.0,5.0,5.0,6.0,6.0,5.0,0.0187298910000208,0.985892751999927,0.0002856549999705,0.008313876000102,0.0088848709997364,1.0132221740000205,0.1488843131903234,0.1495133339090085,6.137176546696951e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q384,eigenpro_baseline,c1,384.0,108.0,108.0,109.0,109.0,108.0,0.0191798370001379,1.2970733299998756,0.0002965160001622,0.1868945930000336,0.0081807840001602,1.5034442760002094,0.0349148387318974,0.0355266490922778,9.138158882264233e-08,ok
